ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
TXN,20.1344,-2.6047,10.0384,-9.2063,7.8845,-9.3286,5.7635,3.1368,-5.218,-66.18,31.25,28.63,-2.1
TDG,184.9228,-0.1684,87.9505,-49.3219,38.315,-73.3351,172.3142,43.7942,-26.0326,-67.94,49.79,93.18,25.01
WAB,25.8803,-5.6427,12.5502,-6.9564,7.0801,-8.311,21.0022,2.6168,-4.8874,-69.03,20.85,81.15,10.99
CARR,8.4156,0.0,5.5878,-3.1148,3.4494,-2.3956,4.5635,0.6542,-2.3956,-69.45,11.71,54.23,-1.17
GWW,137.8537,-9.9008,69.9008,-21.5335,39.7508,-29.0721,79.2021,-17.0297,-27.719,-69.73,-24.36,57.45,-12.21
MMC,17.5227,-2.4556,8.7655,-5.1218,4.5037,-8.0171,10.0222,-5.1218,-3.2702,-72.61,-58.43,57.2,-24.62
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,48.8906,-9.9505,-13.5645,-75.07,-30.72,68.59,-12.4
IR,12.0274,-0.0975,7.1005,-5.5249,3.0802,-4.1509,3.1838,-1.6489,-2.3629,-76.71,-23.22,26.47,-24.49
SHAK,14.831,-8.1346,15.1649,-8.8967,8.7689,-8.8526,10.9483,3.0328,-6.7923,-77.46,20.0,73.82,5.45
LLY,150.2028,-2.8697,68.9348,-28.9558,38.3949,-37.7124,59.2928,-28.9558,-30.0162,-78.18,-42.0,39.48,-26.9
LYB,9.4936,-7.2288,6.4306,-6.857,3.9212,-7.5734,-7.2288,-4.1767,-3.2444,-82.74,-64.95,-76.14,-74.61
DOW,4.468,-6.128,3.5945,-4.1017,2.1867,-4.4331,-6.128,-3.5952,-1.9334,-88.42,-100.02,-137.15,-108.53
CI,30.4688,-6.5204,18.7886,-14.505,11.5499,-15.6854,3.9238,-8.8373,-10.2262,-88.54,-47.04,12.88,-40.9
ELV,53.9255,-32.3863,25.517,-38.1488,18.1362,-28.5495,-32.3863,-33.6927,-16.0988,-88.77,-132.04,-60.06,-93.62
IBM,33.991,-6.4746,15.5205,-5.3692,9.4886,-9.5972,30.5387,5.2277,-9.5972,-101.14,33.68,89.84,7.46
OTIS,8.5733,0.0,5.6419,-2.611,2.8914,-3.371,2.5336,-2.1032,-2.9593,-102.35,-37.28,29.55,-36.69
PANW,23.4829,-0.532,16.6834,-4.043,7.5846,-7.8195,16.7502,-0.9005,-7.8195,-103.1,-5.4,71.33,-12.39
ACN,45.4007,-5.5537,23.5661,-19.6439,12.6769,-15.3007,-5.5537,-19.6439,-13.9272,-109.86,-83.36,-12.23,-68.48
BRO,13.6342,-0.8869,5.9091,-3.4822,3.4135,-4.3378,8.624,-3.4822,-3.8304,-112.21,-58.93,63.25,-35.96
VRTX,52.7395,-4.9801,24.5736,-13.4925,17.2224,-20.963,22.3887,-13.4925,-20.963,-121.72,-54.91,42.45,-44.72
FI,27.914,-1.3043,16.7041,-15.8322,6.8354,-10.4316,8.2987,-15.8322,-8.9464,-130.88,-94.78,29.73,-65.31
FTNT,12.5315,-0.0638,8.6075,-3.3679,4.4648,-6.0851,9.3865,-2.1305,-6.0851,-136.29,-24.75,74.9,-28.71
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.6914,19.5134,-2.5464,-10.5586,-138.7,-20.7,77.55,-27.28
LKQ,6.306,-3.2229,3.754,-2.8524,1.5767,-3.924,-3.2229,-2.2601,-2.2619,-143.46,-60.21,-51.11,-84.92
CMG,7.9685,-1.1176,5.3278,-2.6662,2.1069,-3.0873,1.2971,-2.468,-3.0683,-145.63,-46.32,16.28,-58.56
IT,53.9265,-5.0591,32.5857,-48.7654,20.5765,-40.0761,-5.0591,-48.7654,-40.0761,-194.77,-149.65,-9.38,-117.93
