ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
DLR,15.5681,-7.6966,11.8554,-9.8185,6.1738,-6.608,11.1217,0.8545,-2.4073,-38.99,7.21,71.44,13.22
ARMK,3.292,-2.0652,2.0494,-3.6236,1.6322,-4.3967,2.9024,0.6324,-0.6555,-40.16,30.86,88.17,26.29
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,42.8881,-14.4726,-7.413,-41.03,-44.68,60.17,-8.51
ZIM,4.2909,-1.4447,2.5304,-2.4453,1.768,-1.6517,1.2045,-0.2167,-0.7284,-41.2,-8.56,28.07,-7.23
ED,6.1812,-1.2055,4.5619,-3.0108,3.1037,-3.9596,4.2624,-0.3856,-1.2814,-41.29,-8.45,68.96,6.41
CARR,8.4156,0.0,5.5878,-3.1148,3.4494,-2.4492,4.0037,-0.6872,-1.4572,-42.25,-12.3,47.57,-2.32
VRTX,52.7395,-4.9801,24.5736,-18.5109,17.2224,-21.5343,17.6639,-18.5109,-7.6306,-44.31,-75.33,33.49,-28.71
CCI,14.6174,-13.3835,8.4563,-10.6093,5.4947,-8.2221,-2.9188,0.1699,-2.4993,-45.49,2.01,-19.97,-21.15
AMAT,27.9107,-1.608,17.7276,-12.2549,10.5071,-12.9145,4.0903,-0.2621,-5.0909,-48.45,-1.48,14.65,-11.76
DE,55.7071,-4.3213,37.4724,-17.3845,16.3646,-15.5254,33.6979,4.1758,-7.9383,-48.51,11.14,60.49,7.71
PEG,8.1302,-1.0057,5.529,-3.131,2.8085,-4.1653,5.5989,0.353,-1.3673,-48.68,6.38,68.87,8.86
SEZL,30.7817,-0.0839,31.4294,-0.1497,19.2837,-15.1191,27.8306,7.2198,-9.472,-49.12,22.97,90.41,21.42
SAP,41.284,-9.1973,18.0228,-9.0476,9.1772,-12.1873,35.9228,1.2121,-4.6568,-50.74,6.73,87.01,14.33
INTU,93.2416,-1.0716,50.5013,-42.4855,38.0382,-28.9699,49.89,10.1561,-20.2812,-53.32,20.11,53.51,6.77
ICE,17.1377,-1.9475,8.1486,-8.1888,4.1179,-7.8432,15.9734,3.1803,-2.2514,-54.67,39.03,93.21,25.85
CME,25.3404,-7.2691,15.3662,-9.2727,6.4506,-13.2846,23.5326,3.8087,-3.5876,-55.62,24.79,92.87,20.68
CSX,3.0802,-0.2335,1.7363,-1.4959,1.1549,-2.0705,0.2201,0.6191,-0.6675,-57.8,35.66,7.15,-5.0
AMT,23.8671,-13.0553,12.9232,-13.3985,8.1157,-14.8162,2.8004,-1.2394,-4.7677,-58.75,-9.59,11.73,-18.87
SHAK,14.831,-8.1346,15.1649,-8.8967,8.7689,-8.8526,8.9044,-2.0827,-5.2453,-59.82,-13.73,60.04,-4.5
CMG,7.9685,-1.1176,5.3278,-3.3179,2.1069,-3.0873,0.347,-3.3179,-1.5405,-73.12,-62.28,4.35,-43.68
TDG,173.0253,-0.1575,82.292,-46.1486,35.85,-68.6169,148.436,4.6187,-26.3313,-73.45,5.61,85.79,5.98
IT,53.9265,-15.8641,32.5857,-56.4637,20.5765,-41.4013,-15.8641,-56.4637,-15.1723,-73.74,-173.28,-29.42,-92.14
FTNT,12.5315,-0.0638,8.6075,-4.7023,4.4648,-7.0955,8.0695,-4.7023,-3.3379,-74.76,-54.63,64.39,-21.67
CTAS,27.3239,-0.768,12.6058,-4.1447,4.7774,-9.158,21.1007,0.834,-4.4151,-92.42,6.62,77.22,-2.86
