ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
BOOT,21.9714,-3.151,15.7218,-12.0703,15.0226,-11.2412,17.1889,9.602,4.2456,28.26,61.07,78.23,55.86
NOC,52.2439,-4.0473,24.0365,-15.1463,19.9741,-20.9826,16.7077,5.9262,5.6133,28.1,24.66,31.98,28.25
TTWO,23.6551,-12.2219,14.8705,-13.6485,8.6046,-10.0961,23.6551,12.9811,2.4061,27.96,87.29,100.0,71.75
CE,15.1553,-19.9234,10.9241,-19.0471,7.0382,-15.3996,-19.6337,-4.9231,1.9509,27.72,-45.07,-129.55,-48.97
CRH,13.4808,-2.057,7.4014,-2.6841,3.0815,-4.3091,10.1469,-0.0983,0.854,27.71,-1.33,75.27,33.88
CRSP,25.3808,-10.8944,28.3902,-14.234,16.0698,-13.3389,-4.2772,1.5647,4.414,27.47,5.51,-16.85,5.38
EXPD,13.7328,-2.4877,8.4048,-5.929,5.0977,-4.1834,1.1831,0.3963,1.4,27.46,4.72,8.62,13.6
SPOT,131.6165,-37.7292,66.1629,-31.6684,43.5869,-16.0091,131.6165,62.2854,11.9188,27.34,94.14,100.0,73.83
ARM,23.758,-0.3374,21.1938,-9.6969,16.5009,-12.7821,17.0208,4.6301,4.4571,27.01,21.85,71.64,40.17
TMO,80.8577,-26.8951,37.1458,-40.686,16.7965,-24.7045,-26.8951,-31.107,4.5036,26.81,-83.74,-33.26,-30.06
TGT,35.6698,-13.0401,18.0648,-19.7277,7.1902,-17.8855,-11.757,-6.6092,1.9203,26.71,-36.59,-32.96,-14.28
AES,2.8303,-2.1943,2.3474,-2.1385,1.3491,-1.9837,-2.041,-0.3384,0.3547,26.29,-14.42,-72.11,-20.08
STLD,17.0077,-2.0023,11.174,-3.1956,5.5925,-6.3422,7.9944,2.0605,1.4665,26.22,18.44,47.0,30.56
NEE,7.6944,-3.7074,4.5312,-5.0149,3.2048,-4.5761,1.0751,0.5568,0.8397,26.2,12.29,13.97,17.49
UAL,12.6429,-12.3429,13.9678,-16.7163,7.0702,-13.322,10.0947,0.4622,1.8467,26.12,3.31,79.84,36.42
AFRM,6.7496,-21.6114,21.4932,-18.9698,13.71,-13.7382,6.7496,3.4443,3.5644,26.0,16.03,100.0,47.34
XRT,13.4018,-1.8059,9.0026,-5.6402,5.2321,-3.7997,2.5636,1.2328,1.3604,26.0,13.69,19.13,19.61
PLTR,29.7889,-2.6558,17.3849,-3.2303,12.5183,-3.7286,29.7889,16.9603,3.2481,25.95,97.56,100.0,74.5
ASML,136.0557,-1.8605,83.3022,-60.8373,51.4943,-46.3199,14.2177,14.5674,13.141,25.52,17.49,10.45,17.82
AMT,23.8671,-13.0553,12.9232,-13.3985,8.1157,-14.8162,5.6515,5.0629,2.0592,25.37,39.18,23.68,29.41
XLU,5.0824,-1.227,3.819,-1.8605,1.8537,-4.0728,5.0824,1.4797,0.466,25.14,38.75,100.0,54.63
INTC,4.7203,-5.842,3.8057,-4.5488,2.6286,-3.7141,-3.9052,-0.1168,0.6605,25.13,-3.07,-82.73,-20.22
RMD,32.9303,-12.3212,23.3673,-20.3695,10.9686,-13.5507,13.4089,7.1849,2.7435,25.01,30.75,40.72,32.16
SWKS,21.8465,-11.3305,11.6425,-12.8221,8.1254,-9.2709,-8.6414,-0.8469,2.0225,24.89,-7.27,-39.56,-7.31
DG,24.7028,-28.6957,11.021,-24.3795,9.9353,-15.9752,-17.0731,7.7778,2.458,24.74,70.57,-69.11,8.73
PANW,23.4829,-0.532,16.6834,-4.043,7.5846,-7.7002,20.597,4.739,1.8615,24.54,28.41,87.71,46.89
CEG,48.0089,-0.1562,26.7191,-9.9255,26.1379,-23.5146,48.0089,18.7713,6.3796,24.41,70.25,100.0,64.89
LSCC,13.7057,-4.5394,8.6211,-7.042,4.8943,-6.984,-4.1597,-1.2616,1.1864,24.24,-14.63,-30.35,-6.91
COP,16.5138,-5.1718,8.8741,-5.8884,4.9364,-7.0654,-1.6523,-1.7153,1.1961,24.23,-19.33,-10.01,-1.7
ECL,20.464,-11.6211,13.0208,-13.3659,9.6431,-13.1977,20.2724,6.0722,2.2665,23.5,46.63,99.06,56.4
MRVL,12.2549,-2.4443,13.3738,-9.7665,8.1515,-10.8915,4.1824,-3.5499,1.9022,23.34,-26.54,34.13,10.31
TECK,5.8348,-5.8844,4.0444,-2.9535,2.4753,-3.3226,0.1032,-0.7025,0.556,22.46,-17.37,1.77,2.29
PFE,4.2587,-3.3992,3.8404,-2.1796,2.4537,-1.5985,-2.0039,-0.1275,0.5279,21.51,-3.32,-47.05,-9.62
CMCSA,4.8185,-2.877,2.3956,-3.3659,1.5872,-2.1425,-1.1519,-0.4668,0.3411,21.49,-19.49,-23.91,-7.3
CF,15.5937,-4.8111,11.9051,-6.5669,6.6005,-4.7302,4.265,3.9132,1.3844,20.97,32.87,27.35,27.06
ADSK,37.6871,-11.4102,23.4406,-23.5091,14.5632,-14.827,17.7547,6.1274,3.0521,20.96,26.14,47.11,31.4
CRUS,12.7743,-3.0022,13.0349,-5.8183,6.7942,-6.4064,3.819,0.3014,1.419,20.89,2.31,29.9,17.7
LEN,21.26,-7.7081,10.7483,-12.1841,7.0334,-8.5869,-0.5501,-6.3237,1.4622,20.79,-58.83,-2.59,-13.54
DHR,39.1867,-8.1619,21.1125,-14.4996,9.303,-9.9818,-8.1619,-6.5432,1.9286,20.73,-30.99,-20.83,-10.36
SPG,18.4558,-18.4805,9.6779,-18.6479,7.0252,-16.645,13.2461,-0.456,1.4513,20.66,-4.71,71.77,29.24
MLM,62.5088,-6.0865,44.536,-21.4171,24.4573,-25.8338,28.9731,8.6731,5.0433,20.62,19.47,46.35,28.82
XLV,10.6604,-1.522,4.9153,-3.1669,2.6047,-5.097,2.2606,-2.2568,0.5353,20.55,-45.91,21.21,-1.39
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.6939,0.1783,0.8105,20.49,2.24,-56.95,-11.41
QCOM,20.1901,-3.29,18.5631,-7.7617,12.026,-11.1912,5.4133,-0.3442,2.4485,20.36,-1.85,26.81,15.11
WPM,11.1855,-2.8001,6.8713,-2.9726,3.1615,-2.2872,11.1855,6.5083,0.6369,20.15,94.72,100.0,71.62
ANF,33.606,-8.7074,22.8607,-19.1347,14.5419,-10.9781,4.1751,-9.0036,2.9214,20.09,-39.38,12.42,-2.29
TT,57.4617,-3.3749,26.2612,-11.2153,21.4539,-8.6808,53.8416,19.308,4.2928,20.01,73.52,93.7,62.41
AEP,7.0185,-1.5991,4.9561,-3.1831,2.8359,-5.4394,6.7572,1.5394,0.561,19.78,31.06,96.28,49.04
LIN,41.3634,-2.7566,21.4423,-7.905,13.7771,-13.4849,28.3701,5.9272,2.6811,19.46,27.64,68.59,38.56
UPST,55.7849,-25.0147,63.1428,-32.0848,35.0281,-33.7233,4.8465,3.2496,6.788,19.38,5.15,8.69,11.07
ALB,40.0595,-29.0314,23.8486,-22.9347,15.4349,-14.7054,-27.1369,-4.839,2.9656,19.21,-20.29,-67.74,-22.94
ORLY,9.6144,-0.2441,3.9003,-1.7454,2.0242,-2.1237,9.2229,1.8879,0.3749,18.52,48.4,95.93,54.28
BURL,40.5787,-26.3718,27.3922,-26.7817,17.2467,-25.9693,11.4061,-3.8445,3.1772,18.42,-14.04,28.11,10.83
CELH,13.1773,-4.5808,9.2539,-9.865,8.9917,-6.2096,-1.1782,3.1648,1.6458,18.3,34.2,-8.94,14.52
BBY,10.5627,-4.7201,8.1675,-7.0684,4.817,-6.9281,-0.8892,-2.4419,0.877,18.21,-29.9,-8.42,-6.7
EBAY,8.4298,-2.5565,4.9825,-4.6853,3.131,-2.4049,7.1576,3.5621,0.5668,18.1,71.49,84.91,58.17
SNOW,19.3226,-32.0119,30.6591,-43.7055,32.6463,-29.3227,5.8757,16.7127,5.8679,17.97,54.51,30.41,34.3
TOST,4.6958,-9.1562,4.3868,-8.6257,3.5384,-4.7005,4.6958,2.4083,0.6351,17.95,54.9,100.0,57.62
HD,41.0251,-2.0577,22.9257,-15.0182,13.2427,-17.1598,17.4431,-3.2227,2.3648,17.86,-14.06,42.52,15.44
GPC,17.3635,-4.8566,11.1666,-7.5966,5.7794,-7.8827,-3.9066,0.7195,1.014,17.55,6.44,-22.5,0.5
CCI,14.6174,-13.3835,8.4563,-10.6093,5.4947,-8.2221,-2.8604,1.4535,0.9503,17.29,17.19,-19.57,4.97
CLF,17.3079,-9.9054,2.6607,-2.1278,2.791,-2.1177,-2.4952,-0.7031,0.4736,16.97,-26.43,-14.42,-7.96
LYV,15.0729,-3.6576,11.1157,-8.2999,6.5679,-9.5698,15.0729,5.3192,1.1147,16.97,47.85,100.0,54.94
JNJ,9.7772,-1.1185,4.7638,-4.0819,4.7314,-5.799,1.9201,0.5337,0.7958,16.82,11.2,19.64,15.89
PZZA,14.9981,-8.9716,8.6588,-8.2484,5.0524,-5.5367,-6.73,1.6377,0.844,16.7,18.91,-44.87,-3.08
PEG,8.1302,-1.0057,5.529,-3.131,2.8085,-4.1653,5.9876,0.0087,0.4658,16.59,0.16,73.65,30.13
SMCI,20.0074,-0.2479,20.4879,-11.3823,13.9405,-8.0846,2.8042,1.8213,2.2082,15.84,8.89,14.02,12.92
PINS,12.4565,-6.6946,11.524,-8.4486,5.6212,-5.0844,0.1664,0.8037,0.8797,15.65,6.97,1.34,7.99
CWH,5.1516,-3.4663,4.6963,-3.5126,2.6645,-2.0527,-1.6326,-0.377,0.4165,15.63,-8.03,-31.69,-8.03
XYZ,47.8366,-26.9536,30.3958,-35.5914,14.0343,-16.9612,-4.9986,-1.4232,2.1124,15.05,-4.68,-10.45,-0.03
HSY,23.7405,-8.2292,11.4489,-13.8346,6.7095,-8.5342,-7.8836,-0.2174,0.9988,14.89,-1.9,-33.21,-6.74
VMC,24.4594,-7.5095,16.3326,-9.7935,10.8583,-12.9924,15.716,3.0674,1.6067,14.8,18.78,64.25,32.61
MSTR,86.2486,-5.2427,68.5915,-9.1777,56.5645,-24.4948,86.2486,28.477,8.2851,14.65,41.52,100.0,52.05
ABBV,17.6291,-0.5691,11.4314,-3.7863,7.6388,-8.3039,14.4305,1.0905,1.1124,14.56,9.54,81.86,35.32
KBH,11.6082,-6.0633,5.5575,-5.229,4.0001,-6.1502,1.562,-3.4224,0.5806,14.51,-61.58,13.46,-11.2
AA,12.4926,-13.7558,10.7883,-5.6287,5.5081,-6.7701,-1.9998,-1.3139,0.7984,14.5,-12.18,-16.01,-4.56
FTNT,12.5315,-0.0638,8.6075,-3.3679,4.4648,-4.729,11.8328,2.5568,0.64,14.33,29.7,94.42,46.15
CL,7.5579,-1.0153,5.2655,-2.4068,2.1464,-2.6416,3.6906,-0.3344,0.3052,14.22,-6.35,48.83,18.9
GPN,21.744,-14.977,10.9991,-16.0068,6.3215,-17.7734,-9.7865,-6.2506,0.8884,14.05,-56.83,-45.01,-29.26
MOS,21.4973,-4.7339,8.7293,-3.6167,5.0109,-3.3348,-0.5278,2.7155,0.6874,13.72,31.11,-2.46,14.12
M,4.2221,-4.2943,3.1953,-2.5371,2.0124,-2.0521,-1.0913,-0.6334,0.2713,13.48,-19.82,-25.85,-10.73
CVS,9.9946,-5.5087,5.7959,-5.5354,3.6908,-4.4595,-1.1867,2.1115,0.4954,13.42,36.43,-11.87,12.66
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-5.7283,-1.2586,0.7523,13.41,-11.52,-32.82,-10.31
FSLR,62.2692,-32.3241,27.2802,-20.2665,25.7542,-10.8996,-1.7913,-1.4012,3.4434,13.37,-5.14,-2.88,1.79
AZO,344.37,-27.6818,152.7035,-69.1944,102.409,-82.114,342.7091,96.1982,13.6576,13.34,63.0,99.52,58.62
MSI,57.971,-11.0309,32.1813,-8.5971,10.5559,-12.032,38.6857,-5.8748,1.4054,13.31,-18.26,66.73,20.6
W,51.5886,-47.5742,53.8453,-41.0236,29.5318,-17.0251,-8.6999,3.0685,3.8529,13.05,5.7,-16.86,0.63
SLB,8.9701,-8.2663,4.1418,-5.7375,3.3059,-4.719,-2.379,-1.315,0.42,12.7,-31.75,-26.52,-15.19
DE,55.7071,-4.3213,37.4724,-17.3845,16.3646,-15.5254,37.2719,21.0618,2.043,12.48,56.21,66.91,45.2
ROKU,84.5546,-48.5497,72.5034,-52.2402,31.5875,-24.6052,-3.9935,3.0886,3.9157,12.4,4.26,-4.72,3.98
JKS,9.3433,-5.7794,11.5405,-4.4223,11.3376,-5.1497,-3.6422,0.1583,1.3969,12.32,1.37,-38.98,-8.43
LOW,30.1343,-1.8543,15.3787,-10.3562,7.4434,-12.0957,6.6633,-5.1888,0.9112,12.24,-33.74,22.11,0.2
DVN,11.048,-6.3251,6.8969,-3.1611,3.3277,-3.7037,-3.1229,-0.6618,0.4003,12.03,-9.6,-28.27,-8.61
AER,12.5498,-6.3634,6.6587,-9.3111,4.3015,-10.8468,12.5498,5.3355,0.5139,11.95,80.13,100.0,64.03
EW,13.941,-5.6915,8.254,-7.9089,4.0497,-7.7837,-1.7749,1.3917,0.4807,11.87,16.86,-12.73,5.33
DRI,19.8338,-3.9294,11.1823,-13.4159,5.6264,-16.5623,19.8338,10.2116,0.664,11.8,91.32,100.0,67.71
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-3.213,-1.1251,0.5932,11.79,-13.47,-31.95,-11.21
Z,24.9428,-13.9542,23.38,-14.1541,14.7754,-9.053,5.8818,0.6885,1.7043,11.53,2.94,23.58,12.69
CME,25.0939,-7.269,15.3662,-9.2727,6.4506,-13.2846,25.0939,10.8987,0.7285,11.29,70.93,100.0,60.74
BSX,13.8234,-3.9573,6.5123,-2.7422,3.244,-3.8269,13.5476,2.8615,0.3542,10.92,43.94,98.0,50.95
INFY,3.2193,-0.3895,1.551,-1.2174,1.0933,-0.9584,0.2866,-0.5591,0.1181,10.8,-36.05,8.9,-5.45
UPS,21.2934,-12.4647,14.7487,-8.3698,10.2819,-7.7549,-12.353,-4.3413,1.0963,10.66,-29.44,-58.01,-25.6
RH,138.2789,-41.2467,74.3767,-72.3864,44.058,-45.8386,-25.2325,-30.5668,4.6754,10.61,-41.1,-18.25,-16.24
T,3.267,-0.5776,1.8265,-0.8896,0.9972,-1.2255,3.267,1.195,0.1046,10.49,65.43,100.0,58.64
DUK,8.037,-0.7994,5.4071,-3.3638,2.5619,-5.6654,7.8106,1.4696,0.2668,10.41,27.18,97.18,44.93
CENX,8.7089,-11.9852,3.4483,-3.1247,2.919,-3.344,1.7517,0.113,0.2987,10.23,3.28,20.11,11.21
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.0759,-0.0913,0.811,10.23,-0.87,-0.63,2.91
NRG,25.3541,-3.1725,17.5272,-2.2146,15.809,-3.7663,25.3541,16.9061,1.6018,10.13,96.46,100.0,68.86
UEC,1.0342,-1.2157,0.8974,-0.5847,0.6947,-0.5387,0.3724,0.0403,0.0704,10.13,4.49,36.01,16.88
MDB,87.7479,-31.7589,56.3934,-47.5049,36.0296,-40.142,-31.7589,-10.2387,3.6334,10.08,-18.16,-36.19,-14.75
PM,23.7005,-2.6045,14.0617,-4.7256,7.5047,-4.4596,23.7005,12.8593,0.7328,9.76,91.45,100.0,67.07
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-3.377,-0.2594,0.7402,9.75,-1.44,-16.55,-2.75
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-1.3048,1.1002,1.2678,9.67,6.67,-15.05,0.43
HAL,6.57,-6.0401,4.1186,-3.8118,2.3661,-3.847,-2.8897,-1.3743,0.2164,9.15,-33.37,-43.98,-22.74
XLP,4.5187,-0.5257,2.3643,-1.5502,1.4166,-2.6144,3.3182,0.5975,0.1268,8.95,25.27,73.43,35.89
U,13.6768,-20.9117,22.8343,-22.3535,15.3542,-13.7259,-5.2109,1.1538,1.3358,8.7,5.05,-38.1,-8.12
WELL,19.6215,-2.8975,9.2297,-8.8883,5.0544,-9.9801,19.4262,5.0074,0.4241,8.39,54.25,99.0,53.88
NOW,126.8382,-14.047,83.5842,-45.7072,50.7122,-53.923,103.2044,20.639,4.0255,7.94,24.69,81.37,38.0
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-1.3786,-1.588,0.7098,7.51,-8.86,-4.2,-1.85
KMX,14.2746,-10.8896,9.9157,-10.7746,7.2582,-12.3644,-3.21,-2.8078,0.5413,7.46,-28.32,-22.49,-14.45
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0543,-7.3077,2.6715,-0.3308,0.6691,7.39,-2.46,10.81,5.25
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.2471,-0.3305,1.2016,7.33,-1.27,-9.35,-1.1
MET,6.8894,-4.3294,4.88,-3.8388,2.3256,-5.2311,4.9123,0.0933,0.1613,6.94,1.91,71.3,26.72
LLY,150.2028,-2.8697,68.9348,-19.7119,38.3949,-37.7124,81.5477,-11.1888,2.6558,6.92,-16.23,54.29,14.99
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.6157,0.4164,0.112,6.65,18.71,-12.92,4.15
CNX,12.275,-6.3258,3.9934,-1.4081,1.9171,-2.0835,3.4722,0.5243,0.1264,6.59,13.13,28.29,16.0
XLRE,3.6664,-0.9011,2.0252,-2.1332,1.1606,-2.7119,1.4204,0.1828,0.0764,6.58,9.03,38.74,18.12
MO,5.5879,-2.0306,2.8678,-1.8369,1.5034,-1.9928,5.5879,1.9553,0.0989,6.58,68.18,100.0,58.25
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,5.7777,5.3171,1.4953,6.11,11.75,8.11,8.66
LYFT,0.324,-11.8389,7.8272,-7.5186,4.1081,-6.8083,-1.1428,0.6012,0.2048,4.99,7.68,-352.72,-113.35
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-6.6776,1.1887,0.4138,4.81,8.64,-30.66,-5.74
PLD,17.7625,-5.36,9.9039,-8.2213,6.1939,-10.0075,-1.4724,-1.071,0.2763,4.46,-10.81,-8.29,-4.88
DOW,4.468,-4.8848,3.5945,-4.1017,2.1867,-4.4331,-4.8848,-2.8218,0.0967,4.42,-78.5,-109.33,-61.14
FI,27.914,-1.3043,16.7041,-10.7751,6.8354,-10.4316,15.4074,-9.5101,0.2989,4.37,-56.93,55.2,0.88
NI,3.9165,-0.58,2.175,-0.9358,0.9178,-1.5897,3.8696,0.8845,0.0384,4.18,40.67,98.8,47.88
MELI,315.043,-79.429,225.1407,-151.7802,131.5258,-126.7622,285.8727,138.4802,4.8677,3.7,61.51,90.74,51.98
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-2.5163,-0.6157,0.6476,3.7,-9.2,-3711.36,-1238.95
EFX,37.1252,-2.6579,19.0493,-16.0946,14.3539,-15.0191,11.3315,2.5092,0.4997,3.48,13.17,30.52,15.73
DLR,15.5681,-7.6966,11.8554,-9.8185,6.1738,-6.608,12.0996,3.4466,0.2143,3.47,29.07,77.72,36.75
WMT,12.4497,-0.6681,6.8092,-1.7186,3.2011,-3.2918,12.0715,2.37,0.1042,3.26,34.81,96.96,45.01
ABT,11.9047,-1.3602,6.2747,-4.2151,4.3603,-3.73,8.2647,3.5248,0.1294,2.97,56.17,69.42,42.86
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-27.1801,-4.4107,1.5561,2.95,-6.07,-32.4,-11.84
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-11.6046,1.0348,0.2635,1.68,3.51,-26.02,-6.94
SHW,38.7125,-2.9457,20.0272,-14.6192,12.4181,-13.0736,22.2278,-0.3378,0.1543,1.24,-1.69,57.42,18.99
GTLB,0.0456,-16.9694,7.2664,-16.4144,5.6459,-9.7313,-2.9713,-3.1922,0.0491,0.87,-43.93,-6516.01,-2186.36
AEM,17.0192,-4.9999,9.5559,-3.1974,5.4086,-4.0273,17.0192,7.6873,0.0182,0.34,80.45,100.0,60.26
CRM,29.647,-16.7067,23.3438,-21.4465,21.6623,-13.8368,13.4537,-7.8802,0.0227,0.1,-33.76,45.38,3.91
AGI,3.9458,-2.0715,2.4772,-0.5169,1.3634,-0.6407,3.9394,1.2964,-0.0015,-0.11,52.33,99.84,50.69
FANG,23.6442,-15.1615,14.6889,-12.8522,7.0521,-11.8535,1.2133,-4.8542,-0.038,-0.54,-33.05,5.13,-9.48
HUN,3.5175,-3.1752,2.3159,-2.4091,1.2577,-1.6713,-3.1752,-1.7275,-0.008,-0.64,-74.59,-90.27,-55.17
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-5.4965,0.339,-0.6187,-1.28,0.37,-6.01,-2.31
AWK,15.291,-5.5727,8.0143,-6.8067,4.9011,-6.3818,2.407,1.8512,-0.0742,-1.51,23.1,15.74,12.44
HUM,38.4951,-48.3298,23.2171,-38.7462,17.0685,-30.6677,-48.3298,-12.0289,-0.2657,-1.56,-51.81,-125.55,-59.64
V,33.2241,-0.5348,18.6973,-6.695,9.4589,-13.3924,33.0979,9.8724,-0.1519,-1.61,52.8,99.62,50.27
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-5.3899,0.2684,-0.2735,-2.31,22.69,-inf,-inf
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,59.18,3.4671,-0.4753,-2.63,10.7,83.02,30.37
AEE,6.1582,-2.825,4.6238,-2.5765,2.3148,-3.7739,6.1083,1.2893,-0.0628,-2.71,27.88,99.19,41.45
SRE,5.3345,-0.4316,4.8827,-3.69,2.9623,-6.2153,1.8287,-0.7901,-0.0868,-2.93,-16.18,34.28,5.06
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-0.8478,-1.7017,-0.0648,-3.1,-46.63,-17.52,-22.42
EXC,4.4711,-1.9007,2.863,-1.5694,1.5822,-2.4933,2.3065,0.7689,-0.0585,-3.7,26.86,51.59,24.92
WING,67.8979,-1.9982,41.9215,-33.3748,28.1165,-25.5715,22.8336,14.5008,-1.2512,-4.45,34.59,33.63,21.26
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,20.9703,2.994,-1.0846,-5.43,8.83,36.72,13.37
AFL,12.3067,-2.1144,7.5218,-4.213,3.702,-5.3846,9.5281,-0.1492,-0.2015,-5.44,-1.98,77.42,23.33
XEL,5.0066,-2.1309,3.6655,-2.2153,1.9274,-3.4647,3.1166,0.6585,-0.1053,-5.46,17.96,62.25,24.92
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,1.6828,-0.8614,-1.0503,-5.56,-2.64,3.35,-1.62
AEO,4.5687,-2.3487,4.4087,-2.8138,2.0013,-1.7287,-1.8415,-1.4968,-0.1183,-5.91,-33.95,-40.31,-26.72
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.7979,1.2044,-0.1302,-5.95,39.82,94.68,42.85
OKE,11.7122,-5.2844,8.253,-8.4306,5.2685,-10.0877,6.4185,-3.2241,-0.3453,-6.55,-39.07,54.8,3.06
MA,49.4363,0.0,21.8883,-13.3477,14.2532,-25.5962,47.7255,11.0361,-0.9581,-6.72,50.42,96.54,46.75
CI,30.4688,-6.5204,18.7886,-14.505,11.5499,-15.6854,10.4621,1.3218,-0.7917,-6.85,7.04,34.34,11.51
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,6.145,1.1961,-0.3155,-8.11,24.89,81.9,32.89
SE,70.2433,-31.1133,34.384,-48.3822,17.6414,-28.0184,18.7338,11.6374,-1.442,-8.17,33.85,26.67,17.45
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,0.9452,-1.7818,-0.3559,-8.25,-28.36,10.3,-8.77
LMT,37.5521,-2.5797,38.0197,-20.3506,21.0943,-27.1486,11.6275,-3.0249,-1.7985,-8.53,-7.96,30.96,4.83
PPL,2.6842,-1.1188,1.4858,-1.6497,1.013,-2.8373,2.4804,0.3234,-0.087,-8.59,21.77,92.41,35.2
APP,79.9131,-13.8549,74.7538,-10.6337,46.7033,-32.7095,79.9131,19.4584,-4.0806,-8.74,26.03,100.0,39.1
TMUS,30.5212,-6.5207,17.5415,-6.1875,11.2014,-5.7252,26.3973,0.0837,-1.0171,-9.08,0.48,86.49,25.96
ATO,12.9572,-0.4789,7.4512,-2.4896,3.5736,-5.5739,12.8506,3.1745,-0.3322,-9.3,42.6,99.18,44.16
VZ,2.6958,-2.8367,1.8014,-2.8447,1.2785,-1.4085,1.8172,0.4727,-0.1209,-9.46,26.24,67.41,28.06
HIMS,9.8929,-1.7834,8.0351,-1.5376,8.8682,-3.122,9.8929,6.1716,-0.9356,-10.55,76.81,100.0,55.42
LKQ,6.306,-2.6387,3.754,-2.8524,1.5767,-3.924,-1.9378,-0.2459,-0.1689,-10.71,-6.55,-30.73,-16.0
TEM,5.7359,0.0,5.2244,-2.2218,10.4276,-5.6789,5.7359,3.519,-1.1404,-10.94,67.36,100.0,52.14
ZIM,4.4809,-1.5087,2.6425,-2.5536,1.8463,-1.7248,1.5701,0.4706,-0.2073,-11.23,17.81,35.04,13.87
AON,31.2127,-0.3727,19.9662,-8.0691,9.7729,-18.0235,19.5687,-3.0413,-1.1294,-11.56,-15.23,62.69,11.97
DECK,30.0752,-1.31,15.85,-18.5023,10.3735,-14.9734,3.9793,-14.236,-1.2302,-11.86,-89.82,13.23,-29.48
ROP,37.2357,-2.3961,22.3887,-17.7491,16.4132,-24.4191,23.8647,2.3634,-1.9542,-11.91,10.56,64.09,20.91
BROS,8.9741,-4.733,9.9416,-4.4945,7.6831,-6.9679,8.8602,3.2495,-0.9238,-12.02,32.69,98.73,39.8
TSLA,71.5832,-9.0329,55.1057,-38.6161,40.5386,-35.5832,26.3689,3.2406,-5.0469,-12.45,5.88,36.84,10.09
TJX,12.833,-0.199,5.4186,-2.8409,3.2767,-5.6703,11.6044,1.5229,-0.4227,-12.9,28.11,90.43,35.21
WMB,8.0418,-3.1385,4.5601,-1.7681,2.2105,-1.8492,7.7739,1.6833,-0.287,-12.98,36.91,96.67,40.2
PSA,36.6755,-1.7519,20.9315,-8.6909,12.0269,-18.0234,8.256,-1.9465,-1.5796,-13.13,-9.3,22.51,0.03
GWW,137.8537,-9.9008,69.9007,-21.5335,39.7508,-29.0721,93.2678,4.6191,-5.4394,-13.68,6.61,67.66,20.19
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,24.1457,5.2595,-1.4241,-14.25,36.45,95.26,39.15
ALSN,17.2725,-1.3575,10.6736,-3.3651,5.9515,-4.0013,11.6534,-1.0888,-1.0272,-17.26,-10.2,67.47,13.34
BRO,13.6342,-0.8869,5.9091,-2.0629,3.4135,-3.4302,11.4629,0.0455,-0.6068,-17.78,0.77,84.07,22.36
ZTS,26.4326,-2.6557,12.961,-10.5083,6.5704,-9.8047,-2.6557,-2.0568,-1.2154,-18.5,-15.87,-10.05,-14.8
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.2376,24.5744,6.94,-1.4193,-18.64,56.43,97.66,45.15
COST,126.2336,-2.0277,56.1271,-10.9901,34.0017,-32.1773,113.7964,12.5684,-6.6005,-19.41,22.39,90.15,31.04
CNP,2.6866,-1.6197,2.0222,-2.6819,0.9204,-3.0175,2.6866,1.0351,-0.1819,-19.76,51.19,100.0,43.81
FE,3.6764,-2.4797,1.9928,-3.1139,1.0918,-3.0579,1.4716,0.1327,-0.2237,-20.49,6.66,40.03,8.73
