ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
SHAK,14.831,-8.1346,15.1649,-8.8967,8.7689,-8.8526,13.7879,8.8033,2.0083,22.9,58.05,92.97,57.97
NTAP,14.7056,-3.1183,10.5451,-9.4454,4.6614,-8.1685,5.7352,0.0019,1.0519,22.57,0.02,39.0,20.53
CVX,19.3772,-6.3839,14.3901,-8.6656,8.9749,-9.9806,2.3692,0.7757,2.0095,22.39,5.39,12.23,13.34
TER,21.4589,-4.9198,14.1894,-13.1339,8.684,-11.6895,-4.9198,-3.5335,1.939,22.33,-24.9,-22.93,-8.5
XLRE,3.6664,-0.9012,2.0252,-2.1332,1.1606,-2.7119,1.5193,0.3232,0.2582,22.25,15.96,41.44,26.55
MMM,14.8096,-11.2329,11.6864,-7.0916,6.4794,-5.7859,14.8096,4.469,1.3966,21.55,38.24,100.0,53.27
SBUX,11.1767,-2.4527,6.3371,-7.6946,5.2313,-6.5235,0.9137,0.0731,1.1223,21.45,1.15,8.18,10.26
MLM,62.5088,-6.0865,44.536,-21.4171,24.4573,-25.8338,29.8003,11.2008,5.2353,21.41,25.15,47.67,31.41
MSTR,85.525,-5.2427,68.5915,-9.1777,56.5645,-24.4948,85.525,30.2828,12.0256,21.26,44.15,100.0,55.14
META,98.8724,-38.4269,53.7659,-35.0786,29.4858,-30.6684,97.274,33.3616,6.0953,20.67,62.05,98.38,60.37
MAR,28.4893,-6.7925,14.8666,-15.0761,10.0937,-16.8542,21.0491,4.5328,2.0323,20.13,30.49,73.88,41.5
CNP,2.7584,-1.6197,2.0222,-2.6819,0.9204,-3.0175,2.7584,1.0032,0.1826,19.84,49.61,100.0,56.48
FSLR,62.2692,-32.3241,27.2802,-20.2665,25.7542,-10.8996,-0.6202,1.2872,4.9991,19.41,4.72,-1.0,7.71
GPN,21.744,-14.977,10.9991,-16.0068,6.3215,-17.7734,-9.5727,-5.093,1.1919,18.85,-46.3,-44.02,-23.82
U,13.6768,-20.9117,22.8343,-22.3535,15.3542,-13.7259,-4.8718,2.466,2.8623,18.64,10.8,-35.62,-2.06
INTC,4.7203,-5.842,3.8057,-4.5488,2.6285,-3.7141,-3.9315,0.1229,0.4878,18.56,3.23,-83.29,-20.5
PCAR,13.5434,-1.5385,9.6146,-3.7046,4.1022,-3.7267,5.9557,-1.0454,0.7555,18.42,-10.87,43.97,17.17
CEG,48.813,-0.1562,26.7191,-9.9255,26.1379,-23.5146,48.813,20.8429,4.6683,17.86,78.01,100.0,65.29
PINS,12.4565,-6.6946,11.524,-8.4486,5.6212,-5.0844,0.3252,1.2605,0.9883,17.58,10.94,2.61,10.38
LEN,21.5862,-6.914,10.9064,-12.1803,7.0102,-8.5869,-0.286,-5.0603,1.2277,17.51,-46.4,-1.32,-10.07
Z,24.9428,-13.9542,23.38,-14.1541,14.7754,-9.053,6.0134,1.7087,2.5793,17.46,7.31,24.11,16.29
SPGI,52.2091,-5.6684,24.5732,-23.4409,13.4776,-22.0648,35.9223,7.5459,2.3401,17.36,30.71,68.8,38.96
MRK,10.5337,-4.4953,6.3975,-6.5163,3.753,-3.9568,-4.4953,-3.2401,0.65,17.32,-50.65,-42.68,-25.33
DPZ,57.1074,-20.1427,33.9145,-33.5472,19.9816,-24.5585,21.6188,3.9378,3.4085,17.06,11.61,37.86,22.18
UBER,9.8882,-4.2838,8.4883,-4.4976,4.489,-4.7771,9.8882,5.0405,0.7519,16.75,59.38,100.0,58.71
UPST,55.7849,-25.0147,63.1428,-32.0848,35.0281,-33.7233,5.2533,5.7095,5.7927,16.54,9.04,9.42,11.67
LSCC,13.7057,-4.5394,8.6211,-7.042,4.8943,-6.984,-4.265,-0.7717,0.8007,16.36,-8.95,-31.12,-7.9
SPG,18.4558,-18.4805,9.6779,-18.6479,7.0252,-16.645,13.4288,0.0853,1.148,16.34,0.88,72.76,29.99
DIS,16.9195,-13.7956,15.3402,-14.4494,9.2714,-11.8643,2.5984,5.4905,1.4871,16.04,35.79,15.36,22.4
AXP,37.712,-7.4715,18.3395,-9.2269,10.1117,-12.8305,33.6026,9.6191,1.5832,15.66,52.45,89.1,52.4
AZO,346.1162,-27.6818,152.7035,-69.1944,102.409,-82.114,346.1162,90.0425,15.979,15.6,58.97,100.0,58.19
WHR,19.78,-12.1648,14.2483,-10.3555,8.3147,-13.3555,-6.9381,0.9697,1.2864,15.47,6.81,-35.08,-4.27
BSX,13.8587,-3.9573,6.5123,-2.7422,3.244,-3.8269,13.8587,2.8797,0.4973,15.33,44.22,100.0,53.18
ICE,16.8322,-1.9475,8.1486,-8.1888,4.1179,-7.8432,16.8322,5.7875,0.6278,15.25,71.02,100.0,62.09
MDB,87.7479,-31.6823,56.3934,-47.5049,36.0296,-40.142,-30.2448,-5.8573,5.4498,15.13,-10.39,-34.47,-9.91
F,2.2162,-0.8483,1.9824,-1.1701,1.0839,-0.8181,-0.033,0.4114,0.164,15.13,20.75,-1.49,11.46
SMCI,20.0074,-0.2479,20.4879,-11.3823,13.9405,-8.0846,2.9111,2.6771,2.0874,14.97,13.07,14.55,14.2
TWLO,71.2566,-51.8683,45.2671,-47.1915,24.4591,-21.6226,7.0046,6.8607,3.6346,14.86,15.16,9.83,13.28
FND,20.4901,-5.1646,9.9561,-11.3565,6.5982,-7.2241,-5.1646,-3.7909,0.9673,14.66,-38.08,-25.21,-16.21
IBM,35.4684,-6.5184,15.6254,-5.4055,9.5528,-8.8991,35.4684,15.186,1.3913,14.56,97.19,100.0,70.58
CSIQ,8.2424,-5.7027,7.9774,-4.4131,3.956,-3.8002,-4.7585,0.3144,0.5598,14.15,3.94,-57.73,-13.21
PPG,14.7912,-4.9224,11.5786,-8.3534,6.4692,-9.779,-4.4554,0.1712,0.8734,13.5,1.48,-30.12,-5.05
FE,3.6764,-2.4797,1.9928,-3.1139,1.0918,-3.0579,1.5242,0.1655,0.1473,13.49,8.3,41.46,21.09
FTNT,12.5315,-0.0638,8.6075,-3.3679,4.4648,-4.729,12.2205,2.6352,0.5953,13.33,30.62,97.52,47.16
CTVA,7.2205,-0.1498,4.1288,-2.6393,2.179,-1.7958,4.9716,3.9204,0.2896,13.29,94.95,68.85,59.03
FDX,30.3096,-16.5185,32.5993,-17.6533,12.7856,-18.6259,-0.205,-5.0216,1.6879,13.2,-15.4,-0.68,-0.96
ETSY,44.6026,-17.4301,29.4461,-29.6464,15.644,-21.4258,-11.2296,2.036,2.0343,13.0,6.91,-25.18,-1.75
INTU,93.2416,-1.0716,50.5012,-42.4855,38.0382,-28.9699,58.7246,42.0791,4.7732,12.55,83.32,62.98,52.95
CE,15.1553,-19.9234,10.924,-19.0471,7.0382,-15.3996,-19.8443,-3.8756,0.8675,12.33,-35.48,-130.94,-51.36
ECL,20.464,-11.6211,13.0208,-13.3659,9.6431,-13.1977,20.4088,6.171,1.1833,12.27,47.39,99.73,53.13
ABNB,8.6674,-15.7371,16.4966,-17.8684,13.1151,-12.9514,-1.079,1.8526,1.5942,12.16,11.23,-12.45,3.65
MARA,12.0271,-16.2748,10.4734,-6.7542,7.9307,-5.1558,-0.1899,0.2932,0.9464,11.93,2.8,-1.58,4.38
AA,12.4926,-13.7558,10.7883,-5.6287,5.5081,-6.7701,-1.9575,-0.837,0.6422,11.66,-7.76,-15.67,-3.92
SAP,41.438,-9.2805,18.1858,-9.1294,9.2601,-12.2975,40.804,11.585,1.0751,11.61,63.7,98.47,57.93
HUN,3.5175,-3.16,2.3159,-2.4091,1.2577,-1.6713,-3.16,-1.4992,0.145,11.53,-64.74,-89.84,-47.68
AFRM,6.5179,-21.6114,21.4932,-18.9698,13.71,-13.7382,6.5179,3.7827,1.5659,11.42,17.6,100.0,43.01
MPWR,120.9402,-1.484,65.6798,-55.963,41.1268,-83.6531,36.9367,21.5515,4.6807,11.38,32.81,30.54,24.91
M,4.2221,-4.2943,3.1953,-2.5371,2.0124,-2.0521,-1.0873,-0.4882,0.229,11.38,-15.28,-25.75,-9.88
W,51.5886,-47.5742,53.8453,-41.0236,29.5318,-17.0251,-8.3808,4.471,3.2899,11.14,8.3,-16.25,1.07
CNX,12.275,-6.3258,3.9934,-1.4081,1.9171,-2.0835,3.4563,0.6552,0.2103,10.97,16.41,28.16,18.51
MSI,57.971,-11.0309,32.1813,-8.5971,10.5559,-12.032,39.0407,-4.6155,1.1379,10.78,-14.34,67.35,21.26
PLD,17.7625,-5.36,9.9039,-8.2213,6.1939,-10.0075,-1.3455,-0.6071,0.6497,10.49,-6.13,-7.57,-1.07
ABBV,17.4782,-0.5642,11.3336,-3.7539,7.5734,-8.2328,14.0851,1.1525,0.7933,10.47,10.17,80.59,33.74
COP,16.5138,-5.1718,8.8741,-5.8884,4.9364,-7.0654,-1.6787,-1.2623,0.5086,10.3,-14.22,-10.17,-4.7
BABA,29.8847,-32.4927,22.5963,-20.9071,11.9976,-11.3748,6.1426,2.2807,1.2335,10.28,10.09,20.55,13.64
XLE,10.1937,-5.9582,6.4948,-5.5564,3.1013,-5.7429,2.6145,0.1176,0.3186,10.27,1.81,25.65,12.58
ROKU,84.5546,-48.5497,72.5034,-52.2402,31.5875,-24.6052,-3.9935,4.3868,3.0954,9.8,6.05,-4.72,3.71
MRVL,12.2449,-2.4423,13.3628,-9.7585,8.1448,-10.8825,4.1765,-2.5583,0.7938,9.75,-19.14,34.11,8.24
VMC,24.4594,-7.5095,16.3326,-9.7935,10.8583,-12.9924,15.5868,3.4099,1.0588,9.75,20.88,63.73,31.45
GILD,12.1807,-3.735,8.0433,-2.8884,5.0828,-2.2612,11.6465,4.0798,0.4936,9.71,50.72,95.61,52.02
AWK,15.291,-5.5727,8.0143,-6.8067,4.9011,-6.3818,2.3432,1.7205,0.476,9.71,21.47,15.32,15.5
RH,138.2789,-41.2467,74.3767,-72.3864,44.058,-45.8386,-24.6303,-25.6125,4.2023,9.54,-34.44,-17.81,-14.24
DOW,4.468,-4.8736,3.5945,-4.1017,2.1867,-4.4331,-4.8736,-2.4186,0.2069,9.46,-67.29,-109.08,-55.63
CZR,17.4559,-7.2892,10.9257,-12.1892,5.6083,-13.3401,-5.8592,-0.9764,0.51,9.09,-8.94,-33.57,-11.14
JKS,9.3433,-5.7794,11.5405,-4.4223,11.3376,-5.1497,-3.6414,0.5625,1.0311,9.09,4.87,-38.97,-8.33
PFE,4.2587,-3.3992,3.8404,-2.1796,2.4537,-1.5985,-2.0374,-0.0141,0.211,8.6,-0.37,-47.84,-13.2
YUM,9.9129,-0.1547,6.3693,-8.3621,6.4246,-9.7153,6.9989,1.9699,0.5464,8.5,30.93,70.6,36.68
BMY,4.8386,-4.5204,3.6493,-3.4434,2.0936,-3.2788,-0.8111,-1.5232,0.1755,8.38,-41.74,-16.76,-16.71
HD,41.0251,-2.0577,22.9257,-15.0182,13.2427,-17.1598,17.6864,-2.4198,1.1002,8.31,-10.55,43.11,13.62
CROX,32.7909,-7.582,17.932,-17.5956,9.454,-11.9264,-1.144,-0.9219,0.76,8.04,-5.14,-3.49,-0.2
QCOM,20.1901,-3.29,18.5631,-7.7617,12.026,-11.1912,5.4763,0.2722,0.9042,7.52,1.47,27.12,12.04
UNP,21.4983,-1.5233,10.3003,-8.266,7.8108,-13.3467,4.648,-0.3858,0.5654,7.24,-3.75,21.62,8.37
SCCO,13.6308,-0.9475,10.9369,-3.7047,6.5757,-3.5472,6.4612,1.7678,0.4755,7.23,16.16,47.4,23.6
EXC,4.4711,-1.9007,2.863,-1.5694,1.5822,-2.4933,2.2953,0.6544,0.109,6.89,22.86,51.34,27.03
LIN,41.3634,-2.7566,21.4423,-7.905,13.7771,-13.4849,28.3422,5.7506,0.9303,6.75,26.82,68.52,34.03
CELH,13.1773,-4.5808,9.2539,-9.865,8.9917,-6.2096,-1.1798,3.2539,0.6039,6.72,35.16,-8.95,10.98
CMCSA,4.8185,-2.877,2.3956,-3.3659,1.5872,-2.1425,-1.1224,-0.363,0.106,6.68,-15.15,-23.29,-10.59
CME,25.1968,-7.2691,15.3662,-9.2727,6.4506,-13.2846,25.1968,9.7778,0.4166,6.46,63.63,100.0,56.7
AI,0.0678,-28.9911,6.6946,-18.5265,17.4869,-14.7868,-2.3288,0.0463,1.1141,6.37,0.69,-3434.81,-1142.58
SE,70.2433,-31.1133,34.384,-48.3822,17.6414,-28.0184,19.4653,11.8581,1.0842,6.15,34.49,27.71,22.78
TSLA,71.5832,-9.0329,55.1057,-38.6161,40.5386,-35.5832,28.1789,5.4843,2.4769,6.11,9.95,39.37,18.48
EXR,24.7033,-6.1392,13.4687,-9.2958,9.0542,-7.3077,2.8438,0.1191,0.4949,5.47,0.88,11.51,5.95
GT,4.764,-4.0807,2.225,-2.2855,1.6834,-1.9293,-0.6085,0.3993,0.0888,5.28,17.95,-12.77,3.48
PENN,20.4028,-7.3843,18.0298,-8.9767,7.5884,-6.4664,-3.4324,-0.1214,0.397,5.23,-0.67,-16.82,-4.09
XOM,14.4324,-7.1713,7.3393,-6.324,3.9623,-5.4042,3.7998,0.4565,0.1999,5.05,6.22,26.33,12.53
CWH,5.1516,-3.4663,4.6963,-3.5126,2.6645,-2.0527,-1.6103,-0.2096,0.1344,5.04,-4.46,-31.26,-10.23
MO,5.6853,-2.0306,2.8678,-1.8369,1.5034,-1.9928,5.6853,1.7536,0.0733,4.88,61.15,100.0,55.34
DXCM,21.7767,-9.0473,13.7639,-14.3527,8.6065,-12.1858,-6.6003,1.3367,0.4157,4.83,9.71,-30.31,-5.26
STLD,17.0077,-2.0023,11.174,-3.1956,5.5925,-6.3422,7.4639,1.813,0.2698,4.82,16.23,43.89,21.64
PYPL,45.4374,-30.2144,25.9555,-37.8972,16.3897,-18.2619,-4.1705,-0.0154,0.7464,4.55,-0.06,-9.18,-1.56
MOS,21.4973,-4.7339,8.7293,-3.6167,5.0109,-3.3348,-0.4289,2.7325,0.2153,4.3,31.3,-2.0,11.2
HAL,6.57,-6.0401,4.1186,-3.8118,2.3661,-3.847,-2.9048,-1.1354,0.1011,4.27,-27.57,-44.21,-22.5
SNOW,19.3226,-32.0119,30.6591,-43.7055,32.6463,-29.3227,5.7273,16.1093,1.3686,4.19,52.54,29.64,28.79
NRG,26.0872,-3.1725,17.5272,-2.2146,15.809,-3.7663,26.0872,16.235,0.6299,3.98,92.63,100.0,65.54
UHAL,9.1744,-1.2569,6.2831,-4.2478,4.3122,-3.0563,1.0385,-1.5256,0.1505,3.49,-24.28,11.32,-3.16
XLP,4.5187,-0.5257,2.3643,-1.5502,1.4166,-2.6144,3.3613,0.567,0.0489,3.45,23.98,74.39,33.94
APP,81.1735,-13.8549,74.7538,-10.6337,46.7033,-32.7095,81.1735,19.261,1.532,3.28,25.77,100.0,43.02
DG,24.7028,-28.6957,11.021,-24.3795,9.9353,-15.9752,-17.314,7.4126,0.2943,2.96,67.26,-70.09,0.04
ED,6.2322,-1.2155,4.5996,-3.0356,3.1294,-3.9923,5.3353,0.5549,0.088,2.81,12.06,85.61,33.49
EW,13.941,-5.6915,8.254,-7.9089,4.0497,-7.7837,-1.9256,1.2628,0.1113,2.75,15.3,-13.81,1.41
MRNA,83.891,-28.3249,72.6551,-40.4774,52.6756,-33.1766,-27.149,-3.2067,1.4429,2.74,-4.41,-32.36,-11.35
LOW,30.1343,-1.8543,15.3787,-10.3562,7.4434,-12.0957,6.7192,-4.6988,0.1987,2.67,-30.55,22.3,-1.86
OXY,10.056,-11.6162,8.3533,-7.5448,5.0297,-7.158,-3.3255,-0.8934,0.1137,2.26,-10.7,-33.07,-13.83
AEO,4.5123,-2.3197,4.3542,-2.7791,1.9766,-1.7073,-1.753,-1.2808,0.0433,2.19,-29.42,-38.85,-22.02
HIMS,10.5111,-1.7834,8.0351,-1.5376,8.8682,-3.122,10.5111,5.8489,0.1946,2.19,72.79,100.0,58.33
UPS,21.2934,-12.4647,14.7488,-8.3698,10.2819,-7.7549,-12.3043,-3.7206,0.2217,2.16,-25.23,-57.78,-26.95
EOG,15.6841,-11.26,10.1202,-8.1013,5.3735,-8.9571,2.8108,-0.3171,0.1094,2.04,-3.13,17.92,5.61
ELF,38.8671,-4.4081,23.9863,-21.0742,13.92,-14.8418,-0.573,6.3079,0.2718,1.95,26.3,-1.47,8.93
PANW,23.4829,-0.532,16.6834,-4.043,7.5846,-7.7002,21.1674,4.5385,0.1273,1.68,27.2,90.14,39.67
LLY,150.2028,-2.8697,68.9348,-19.7119,38.3949,-37.7124,82.205,-8.7276,0.6174,1.61,-12.66,54.73,14.56
SEZL,29.5348,-0.0839,31.4294,-0.1497,19.2837,-3.8933,29.5348,28.5389,0.2605,1.35,90.8,100.0,64.05
GTLB,0.0456,-16.9694,7.2664,-16.4144,5.6459,-9.7313,-2.8109,-2.873,0.0659,1.17,-39.54,-6164.25,-2067.54
SWKS,21.8465,-11.3305,11.6425,-12.8221,8.1254,-9.2709,-9.0091,-0.7174,0.0919,1.13,-6.16,-41.24,-15.42
DOCU,50.2325,-34.0475,32.6266,-40.2403,18.8981,-33.4991,2.0856,-0.6978,0.1382,0.73,-2.14,4.15,0.91
VVV,3.8648,-0.9445,2.8445,-1.9456,1.6619,-2.6381,0.2413,0.1052,0.0056,0.34,3.7,6.24,3.43
DVN,11.048,-6.3251,6.8969,-3.1611,3.3277,-3.7037,-3.1795,-0.5416,0.006,0.18,-7.85,-28.78,-12.15
RIVN,0.0,-24.4643,1.1831,-20.4647,11.8241,-12.065,-5.334,0.2675,-0.0418,-0.35,22.61,-inf,-inf
CF,15.5937,-4.8111,11.9051,-6.5669,6.6005,-4.7302,4.1015,3.8109,-0.0623,-0.94,32.01,26.3,19.12
CTAS,27.3796,-0.7695,12.6314,-4.1531,4.7871,-9.1767,24.5375,5.4989,-0.0644,-1.35,43.53,89.62,43.94
A,21.1612,-2.9747,12.464,-8.6653,6.2816,-6.6833,-2.9747,-2.4367,-0.0883,-1.41,-19.55,-14.06,-11.67
EXPD,13.7327,-2.4877,8.4048,-5.929,5.0977,-4.1834,0.8784,0.0556,-0.0739,-1.45,0.66,6.4,1.87
CRUS,12.7743,-3.0022,13.0349,-5.8183,6.7942,-6.4064,3.5478,0.1904,-0.1081,-1.59,1.46,27.77,9.21
ROST,11.8227,-5.1837,8.2431,-7.1426,7.1243,-13.0615,5.0597,-2.3664,-0.1199,-1.68,-28.71,42.8,4.14
ZM,91.457,-46.5416,92.2655,-47.487,48.2417,-21.3868,-5.4168,-0.123,-0.8954,-1.86,-0.13,-5.92,-2.64
INFY,3.2193,-0.3895,1.551,-1.2174,1.0933,-0.9584,0.3145,-0.469,-0.0203,-1.86,-30.24,9.77,-7.44
FANG,23.6442,-15.1615,14.6889,-12.8522,7.0521,-11.8535,1.266,-4.0954,-0.1324,-1.88,-27.88,5.35,-8.13
CMG,7.9685,-1.1176,5.3278,-2.6662,2.1069,-3.0873,3.1155,-0.1297,-0.043,-2.04,-2.43,39.1,11.54
VZ,2.6529,-2.7915,1.7727,-2.7995,1.2582,-1.3861,1.9063,0.3539,-0.028,-2.23,19.96,71.86,29.87
SLB,8.9701,-8.2663,4.1418,-5.7375,3.3059,-4.719,-2.4995,-1.2612,-0.0873,-2.64,-30.45,-27.86,-20.32
TECK,5.8348,-5.8844,4.0444,-2.9535,2.4753,-3.3226,0.0857,-0.649,-0.0742,-3.0,-16.05,1.47,-5.86
MU,14.4627,-2.9847,13.8253,-7.0952,9.1683,-10.3883,6.3736,6.6155,-0.2759,-3.01,47.85,44.07,29.64
OTIS,8.5733,0.0,5.6419,-2.611,2.8914,-2.6124,3.702,-0.3385,-0.0961,-3.32,-6.0,43.18,11.29
OKE,11.7122,-5.2844,8.253,-8.4306,5.2685,-10.0877,6.4791,-2.8685,-0.1927,-3.66,-34.76,55.32,5.63
MCD,18.5765,-0.0278,10.5493,-7.4597,7.7634,-15.3896,13.1157,0.2998,-0.2922,-3.76,2.84,70.6,23.23
XLV,10.6604,-1.522,4.9153,-3.1669,2.6047,-5.097,2.2566,-2.0861,-0.1006,-3.86,-42.44,21.17,-8.38
LYFT,0.324,-11.8389,7.8272,-7.5186,4.1081,-6.8083,-1.1899,0.4707,-0.1615,-3.93,6.01,-367.25,-121.72
ADSK,37.6871,-11.4102,23.4406,-23.5091,14.5632,-14.827,18.9409,5.8595,-0.703,-4.83,25.0,50.26,23.48
TEM,6.1555,0.0,5.2244,-2.2218,10.4276,-5.6789,6.1555,3.2075,-0.6152,-5.9,61.39,100.0,51.83
TRV,25.0395,-3.5508,14.0626,-9.7001,7.2328,-10.5689,24.3856,4.9196,-0.4495,-6.21,34.98,97.39,42.05
DECK,30.0752,-1.31,15.85,-18.5023,10.3735,-14.9734,4.2298,-13.0077,-0.7087,-6.83,-82.07,14.06,-24.95
DE,55.7071,-4.3213,37.4725,-17.3845,16.3646,-15.5254,36.9504,18.2749,-1.1231,-6.86,48.77,66.33,36.08
CRM,29.647,-16.7067,23.3438,-21.4465,21.6623,-13.8368,13.7129,-7.752,-1.6456,-7.6,-33.21,46.25,1.82
TJX,12.833,-0.199,5.4186,-2.8409,3.2767,-5.6703,11.7799,1.2081,-0.2593,-7.91,22.3,91.79,35.39
AON,31.2127,-0.3727,19.9662,-8.0691,9.7729,-18.0235,19.4315,-3.3128,-0.8175,-8.36,-16.59,62.26,12.43
CRWD,66.4556,-13.6864,40.0228,-21.4749,22.323,-38.2154,66.4556,32.1036,-1.9489,-8.73,80.21,100.0,57.16
SPOT,128.7854,-37.7292,66.1629,-31.6684,43.5869,-16.0091,128.7854,53.3247,-3.8261,-8.78,80.6,100.0,57.27
ZS,61.1206,-18.5748,35.9875,-30.7074,19.772,-23.6812,24.9141,26.2798,-1.8129,-9.17,73.02,40.76,34.87
BBY,10.5627,-4.7201,8.1674,-7.0684,4.817,-6.9281,-1.3088,-2.4754,-0.4515,-9.37,-30.31,-12.39,-17.36
T,3.2669,-0.5719,1.8084,-0.8808,0.9873,-1.2134,3.2669,0.9902,-0.0943,-9.55,54.76,100.0,48.4
V,33.2241,-0.5348,18.6973,-6.695,9.4589,-13.3924,33.0509,8.2859,-0.9084,-9.6,44.32,99.48,44.73
PZZA,14.9981,-8.9716,8.6588,-8.2484,5.0524,-5.5367,-6.9286,1.3229,-0.5325,-10.54,15.28,-46.2,-13.82
ZIM,4.4809,-1.5087,2.6425,-2.5536,1.8463,-1.7248,1.6116,0.3741,-0.1956,-10.59,14.16,35.97,13.18
TMUS,30.5212,-6.5207,17.5415,-6.1875,11.2014,-5.7252,26.8584,-0.871,-1.22,-10.89,-4.97,88.0,24.05
AER,12.4102,-6.3634,6.6587,-9.3111,4.3015,-10.8468,12.4102,4.6083,-0.471,-10.95,69.21,100.0,52.75
WMT,12.4497,-0.6681,6.8092,-1.7186,3.2011,-3.2918,12.1369,1.9503,-0.3617,-11.3,28.64,97.49,38.28
MA,49.4363,0.0,21.8883,-13.3477,14.2532,-25.5962,47.6114,8.8778,-1.6597,-11.64,40.56,96.31,41.74
KO,4.0111,-0.4235,3.0244,-1.9743,2.1865,-3.8917,3.7493,0.923,-0.2553,-11.68,30.52,93.47,37.44
AFL,12.3067,-2.1144,7.5218,-4.213,3.702,-5.3846,9.5767,-0.3907,-0.4375,-11.82,-5.19,77.82,20.27
TTWO,23.1286,-12.2219,14.8705,-13.6485,8.6046,-10.0961,23.1286,11.065,-1.0243,-11.9,74.41,100.0,54.17
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,6.0118,0.8932,-0.4856,-12.48,18.59,80.12,28.74
AGI,3.9482,-2.0715,2.4772,-0.5169,1.3634,-0.6407,3.9482,1.0587,-0.1723,-12.64,42.74,100.0,43.37
GWW,137.8537,-9.9008,69.9008,-21.5335,39.7508,-29.0721,93.0197,3.0118,-5.0889,-12.8,4.31,67.48,19.66
LKQ,6.306,-2.6387,3.754,-2.8524,1.5767,-3.924,-1.9856,-0.3857,-0.2026,-12.85,-10.27,-31.49,-18.2
NFLX,195.1591,-62.9064,108.2177,-90.8174,54.6528,-59.2338,195.1591,88.8523,-7.0365,-12.87,82.11,100.0,56.41
DHR,39.1867,-8.7698,21.1125,-14.4996,9.303,-9.9818,-8.7698,-6.2832,-1.2867,-13.83,-29.76,-22.38,-21.99
PRU,9.8101,-8.0267,7.1416,-7.7655,2.9922,-9.3265,3.9385,-1.3036,-0.4324,-14.45,-18.25,40.15,2.48
CRWV,18.464,0.0,32.0309,0.0,24.8085,-3.5915,18.464,26.3859,-3.5915,-14.48,82.38,100.0,55.97
BIRK,4.0726,0.0,3.8933,-1.8997,3.5674,-3.6799,2.1153,-0.3981,-0.5396,-15.13,-10.23,51.94,8.86
WING,67.8979,-1.9982,41.9215,-33.3748,28.1165,-25.5715,21.9641,12.8354,-4.3696,-15.54,30.62,32.35,15.81
HUM,38.4951,-47.9357,23.2171,-38.7462,17.0685,-30.6677,-47.9357,-12.0119,-2.741,-16.06,-51.74,-124.52,-64.11
SHW,38.7125,-2.9457,20.0272,-14.6192,12.4181,-13.0736,21.5187,-1.4801,-1.9965,-16.08,-7.39,55.59,10.71
KMX,14.2746,-10.8896,9.9157,-10.7746,7.2582,-12.3644,-3.5379,-3.2579,-1.2172,-16.77,-32.86,-24.78,-24.8
WDAY,27.5905,-15.1256,21.4127,-27.5242,13.8299,-16.173,5.1921,-3.6228,-2.3449,-16.96,-16.92,18.82,-5.02
MELI,315.043,-79.429,225.1407,-151.7802,131.5258,-126.7622,285.2609,118.4741,-23.59,-17.94,52.62,90.55,41.74
PSA,36.6755,-1.7519,20.9315,-8.6909,12.0269,-18.0234,8.3182,-2.6047,-2.1573,-17.94,-12.44,22.68,-2.57
ALL,21.2601,-5.3716,11.4699,-4.2937,4.9684,-9.7,19.605,1.4944,-0.9365,-18.85,13.03,92.21,28.8
MET,6.8894,-4.3294,4.88,-3.8388,2.3256,-5.2311,4.9179,-0.0718,-0.4597,-19.77,-1.47,71.38,16.72
BROS,8.9741,-4.733,9.9416,-4.4945,7.6831,-6.9679,8.7884,2.3044,-1.5283,-19.89,23.18,97.93,33.74
EFX,37.1252,-2.6579,19.0493,-16.0946,14.3539,-15.0191,9.8047,1.0249,-2.8719,-20.01,5.38,26.41,3.93
WMB,8.0418,-3.1385,4.5601,-1.7681,2.2105,-1.8492,7.7683,1.3846,-0.4553,-20.6,30.36,96.6,35.46
WM,19.0312,-0.898,12.1506,-4.0659,6.3535,-6.4242,17.6417,2.6131,-1.3112,-20.64,21.51,92.7,31.19
ROP,37.2357,-2.3961,22.3887,-17.7491,16.4132,-24.4191,24.4406,0.221,-3.4437,-20.98,0.99,65.64,15.21
ADBE,84.1746,-34.3515,45.1915,-45.9864,30.8101,-32.6176,-25.2428,-18.1843,-6.4794,-21.03,-40.24,-29.99,-30.42
ADP,25.3471,-0.8346,14.4286,-7.0567,9.9903,-13.3081,24.0189,3.7371,-2.1294,-21.31,25.9,94.76,33.12
PM,22.5126,-2.6045,14.0617,-4.7256,7.5047,-4.4596,22.3986,10.4545,-1.6163,-21.54,74.35,99.49,50.77
ASML,136.0545,-2.1079,83.3018,-60.8373,51.4812,-46.3081,7.4236,8.1847,-11.8006,-22.92,9.83,5.46,-2.55
NOW,126.8382,-14.047,83.5842,-45.7072,50.7122,-53.923,102.2742,13.0965,-11.7633,-23.2,15.67,80.63,24.37
RSG,27.0705,-1.1447,11.5977,-2.7168,5.7678,-6.0614,26.5944,5.9937,-1.4406,-24.98,51.68,98.24,41.65
FNV,18.811,-4.7805,11.5391,-8.231,7.9306,-6.0402,9.9711,5.9045,-2.0651,-26.04,51.17,53.01,26.05
