ticker,m_max_macd,m_min_macd,w_max_macd,w_min_macd,d_max_macd,d_min_macd,m_last_macd,w_last_macd,d_last_macd,daily_overbought_score,weekly_overbought_score,monthly_overbought_score,total_overbought_score
ONON,7.5032,-3.4482,4.805,-3.8628,3.8905,-3.2219,5.0134,-1.1072,-1.3796,-35.46,-23.04,66.82,2.77
ICE,17.1377,-1.9475,8.1486,-8.1888,4.1179,-7.8432,16.7007,4.6629,-1.4971,-36.36,57.22,97.45,39.44
ARMK,3.292,-2.0652,2.0494,-3.6236,1.6322,-4.3967,3.1004,1.0397,-0.6123,-37.51,50.73,94.18,35.8
CME,25.3404,-7.2691,15.3662,-9.2727,6.4506,-13.2846,24.7164,6.4091,-2.4634,-38.19,41.71,97.54,33.69
ISRG,71.2801,-5.9125,32.3923,-28.154,18.0691,-25.9107,49.0059,-12.2005,-7.1814,-39.74,-37.66,68.75,-2.89
CARR,8.4156,0.0,5.5878,-3.1148,3.4494,-2.4492,4.589,-0.0027,-1.3988,-40.55,-0.05,54.53,4.64
OTIS,8.5322,0.0,5.6148,-2.5985,2.8775,-3.3548,2.5823,-2.3814,-1.1679,-40.59,-42.41,30.27,-17.58
CRWD,65.9012,-13.6864,40.0228,-21.4749,22.323,-38.2154,63.2414,12.6958,-9.4135,-42.17,31.72,95.96,28.51
CSX,3.0802,-0.2335,1.7363,-1.4959,1.1549,-2.0705,0.242,0.9308,-0.4888,-42.32,53.61,7.86,6.38
FI,27.914,-1.3043,16.7041,-15.6075,6.8354,-10.4316,8.7742,-15.6075,-2.9931,-43.79,-93.44,31.43,-35.26
CART,4.0387,-1.2301,3.3913,-1.62,2.4752,-2.6784,3.8388,0.6679,-1.2006,-48.51,19.69,95.05,22.08
IBM,33.991,-6.4746,15.5205,-5.3692,9.4886,-10.3082,31.1123,2.4909,-5.0999,-53.75,16.05,91.53,17.94
AMAT,27.9107,-1.608,17.7276,-12.2549,10.5071,-12.9145,5.0277,1.1708,-5.855,-55.72,6.6,18.01,-10.37
CTAS,27.3239,-0.768,12.6058,-4.1447,4.7774,-9.158,23.1496,3.2967,-2.6786,-56.07,26.15,84.72,18.27
SEZL,30.7817,-0.0839,31.4294,-0.1497,19.2837,-15.1191,29.606,12.6405,-11.2198,-58.18,40.22,96.18,26.07
SAP,41.284,-9.1973,18.0228,-9.0476,9.1772,-12.1873,38.265,3.917,-5.3984,-58.82,21.73,92.69,18.53
SHAK,14.831,-8.1346,15.1649,-8.8967,8.7689,-8.8526,10.938,0.5191,-5.3827,-61.38,3.42,73.75,5.26
VRSK,25.1625,-0.0398,12.2994,-8.9523,7.6128,-10.9262,19.5692,-4.9544,-5.0647,-66.53,-40.28,77.77,-9.68
CMG,7.9685,-1.1176,5.3278,-2.7655,2.1069,-3.0873,1.3386,-2.7655,-1.424,-67.59,-51.91,16.8,-34.23
INTU,93.2416,-1.0716,50.5013,-42.4855,38.0382,-28.9699,54.2294,19.5397,-26.125,-68.68,38.69,58.16,9.39
VRTX,52.7395,-4.9801,24.5736,-16.5984,17.2224,-21.5343,23.7097,-16.5984,-12.9184,-75.01,-67.55,44.96,-32.53
TDG,184.9228,-0.1684,87.9505,-49.3219,38.315,-73.3351,171.463,25.6868,-31.1309,-81.25,29.21,92.72,13.56
IT,53.9265,-3.1198,32.5857,-53.9435,20.5765,-41.4013,-3.048,-53.9435,-22.0857,-107.33,-165.54,-5.65,-92.84
FTNT,12.5315,-0.0638,8.6075,-3.6912,4.4648,-7.0955,9.7215,-3.6912,-4.929,-110.4,-42.88,77.58,-25.23
